Game Title,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq,Console Freq,Genre Freq
Kanokon: Esuii,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,12,2125,1893
Case Closed: One Truth Prevails,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,5,56,1357,1893
Wagamama High Spec,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,1,1,680,1893
Naraku no Shiro,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,54,3,2125,1893
Shinigami to Shoujo,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2011,6,6,1340,1893
NUGA-CEL!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,196,5,2125,1893
Utsusemi no Mawari,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,1,1,680,1893
Love of Renai Koutei of Love!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12,680,1893
Legacy of Kain: Defiance,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2003,209,45,1560,1893
Tayutama: Kiss on my Deity,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,2,1302,1893
Teikoku Kaleido: Kakumei no Rondo,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16,680,1893
Fata Morgana no Kan: Collected Edition,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,439,680,1893
Vampire Saga: Welcome to Hell Lock,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,6,7,1560,1893
Fortissimo,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,1,25,680,1893
Fushigi Yuugi: Suzaku Ibun,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,196,126,2125,1893
Chouchou Jiken Rhapsodic,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,196,21,680,1893
Edel Blume,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,196,126,2125,1893
Sherlock Holmes vs. Jack the Ripper,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,81,13,1560,1893
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,1044,6,1560,1893
Arabians Lost: The Engagement on Desert,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,53,19,2395,1893
Little Anchor,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,195,24,2125,1893
Puffins: Island Adventure,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2009,227,9,2395,1893
Dear Girl: Stories Hibiki - Hibiki Tokkun Daisakusen!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,10,11,2395,1893
Mitsu x Mitsu Drops: Love x Love Honey Life,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2006,196,126,2125,1893
Majin Tantei Nougami Neuro: Neuro to Miko no Bishoku Sanmai,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,46,56,2395,1893
Grisaia no Rakuen: Le Eden de la Grisaia,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,53,28,1340,1893
Urakata Hakuouki: Akatsuki no Shirabe,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,196,9,1340,1893
Memories Off 6: T-Wave,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,32,1340,1893
Side Kicks!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,54,439,680,1893
Bamboo Blade: Sorekara no Chousen,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,3,3,1340,1893
No Fate! Only the Power of Will,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,47,37,1340,1893
Memories Off 2nd,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,32,1340,1893
RepKiss,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12,680,1893
Satomi Hakkenden: Murasame Marunoki,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2015,28,19,1340,1893
Sea Monsters: A Prehistoric Adventure,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,46,16,2395,1893
Yuuzai x Muzai,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,333,209,2395,1893
Witch's Wish,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,78,4,2395,1893
Memories Off: Sorekara,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,32,1340,1893
Hoshizora * Planet: One Small Step For...,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2011,24,9,1340,1893
Shuumatsu Otome Gensou Alicematic Apocalypse,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,9,8,2125,1893
D.C. Girl's Symphony Pocket,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,196,126,1340,1893
Days of Memories 3,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,42,43,2395,1893
Renai 0 Kilometer,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,7,2,680,1893
Monobeno: Pure Smile,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,3,16,680,1893
Momotsuki: Koufuu no Misasagi-Ou,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,51,25,2125,1893
The Tiny Bang Story,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,210,1,1560,1893
The Adventures of Tintin: The Game,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2011,1012,196,1560,1893
Akiba's Trip 2+A,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,16,33,908,1893
Date A Live: Rio Reincarnation HD,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,23,47,908,1893
Chronicles of Mystery: The Scorpio Ritual,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,29,1,1560,1893
Bratz: Forever Diamondz,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,726,2,899,1893
Secret Files 2: Puritas Cordis,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,115,6,2395,1893
Harakuju Tantei Gakuen: Steel Wood,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,196,126,1340,1893
Harry Potter and the Goblet of Fire,6.7,0.01,0.0,0.0,0.01,0.0,2005,843,63,1560,1893
Kira * Kira: Rock 'n' Roll Show,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,6,6,2125,1893
Moujuu-Tachi to Ohimesama: In Blossom,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,196,126,680,1893
Myself; Yourself: Sorezore no Finale,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,14,10,2125,1893
Karumaruka Circle,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12,680,1893
Ouran Koukou Host Bu DS,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,196,126,2395,1893
Rosario to Vampire CAPU 2: Koi to Yume no Kyousoukyoku,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,23,47,2125,1893
Darkness and Sorrow: 5 Game Pack,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2014,8,3,1560,1893
The City of Lost Children,4.9,0.01,0.0,0.0,0.0,0.0,1997,22,14,1130,1893
Pirates of Black Cove,5.5,0.01,0.0,0.0,0.01,0.0,2011,47,4,1560,1893
Shinkyouku Soukai Polyphonica: 3&4 Hanashi Kanketsuhen,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2007,53,10,2125,1893
Rewrite: Harvest Festa!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,53,28,680,1893
Soukai Buccaneers,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,210,439,680,1893
Captain Earth: Mind Labyrinth,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2015,327,123,680,1893
Beyond the Legend - Mysteries of Olympus,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,11,32,1560,1893
Clear: Atarashii Kaze no Fuku Oka de,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,3,2,2125,1893
Simple DS Series Vol. 47: The Suiri: Shinshou 2009,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,195,7,2395,1893
Canvas 3: Tanshoku no Pastel,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,9,5,2125,1893
DS Dengeki Bunko ADV: Baccano!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,6,2,2395,1893
NG,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,6,14,680,1893
Timepiece Ensemble,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,439,680,1893
Memories Off: AfterRain,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,32,1340,1893
Sakura Note: Imanitsu na Garu Mirai,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,46,56,2395,1893
Heaven's Hope,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,2,1,1560,1893
Hoshiiro no Okurimono,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2007,6,6,2125,1893
Kurayami no Hate de Kimi o Matsu,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,195,24,2395,1893
Final Approach 2: 1st Priority Portable,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,6,6,1340,1893
Syberia 2,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2017,17,16,263,1893
Journey to the Center of the Earth,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,726,36,2395,1893
Lost Identities,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,5,2,2395,1893
Suigetsu Portable,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,9,5,1340,1893
Curse: The Eye of Isis,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,62,11,836,1893
Hakuouki 3D,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2013,105,126,562,1893
Fukakutei Sekai no Tantei Shinshi: Akugyou Futaasa no Jiken File,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,3,4,2125,1893
Simple DS Series Vol. 45: The Misshitsukara no Dasshutsu 2,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,195,3,2395,1893
Dark Parables: The Little Mermaid and the Purple Tide,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,2,32,1560,1893
Kurenai no Homura: Sanada Ninpou Chou,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,196,126,680,1893
Leisure Suit Larry: Wet Dreams Don't Dry,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2018,1,1,1560,1893
Shin Hisui no Shizuku: Hiiro no Kakera 2,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,196,126,2125,1893
Tsuihou Senkyo,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,54,87,680,1893
Haunted Hotel: Ancient Curse,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,26,6,1560,1893
Yuukyuu no Tierblade: Fragments of Memory,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,196,126,680,1893
Horrible Histories: Ruthless Romans,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,16,2,2395,1893
"Second Novel: Kanojo no Natsu, 15-Bun no Kioku",7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,54,87,1340,1893
Hanasaki Work Spring!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12,680,1893
Desert Kingdom,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,196,126,2125,1893
Orfleurs: Koufuku no Hanataba,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16,680,1893
Survivor,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2010,29,8,1357,1893
Nancy Drew: The Phantom of Venice,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,3,6,1560,1893
Wand of Fortune R2 FD: Kimi ni Sasageru Epilogue,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,196,126,680,1893
Ever17 〜the out of infinity〜 Premium Edition,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,24,11,1340,1893
Nancy Drew: Secret of the Scarlet Hand,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,62,6,1560,1893
Under the Moon: Crescent,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,4,3,2125,1893
Kamidanomi Shisugite Ore no Mirai ga Yabai.,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,20,12,680,1893
KLAP!! Kind Love And Punish: Fun Party,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,196,439,680,1893
Memories Off 6: Next Relation,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,32,1302,1893
Akai Ito Destiny DS,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,47,37,2395,1893
Hidden Expedition: The Crown of Solomon,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2014,8,32,1560,1893
Nancy Drew: Message in a Haunted Mansion,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2001,62,13,899,1893
Tokeijikake no Ley Line: Kagerou ni Samayou Majo,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16,680,1893
Tori no Hoshi: Aerial Planet,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,54,87,2125,1893
Dark Fall 3: Lost Souls,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,24,2,1560,1893
Hiiro no Kakera Twin Pack,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,196,126,2125,1893
Twisted Lands: Insomniac,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,6,7,1560,1893
Enigmatis 3: The Shadow Of Karkhala,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2017,11,1,1560,1893
Taishou Yakyuujou: Otome Tatsuno Seishun Nikki,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,32,1340,1893
Princess Nightmare,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,2,3,2125,1893
Steam Prison: Nanatsu no Bitoku,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,26,16,680,1893
Scratches,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2006,5,1,1560,1893
Heiligenstadt no Uta,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,1,1,680,1893
PW: Project Witch,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,10,7,1340,1893
Re: Vice[d],7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,196,9,680,1893
Like Life Every Hour,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,9,5,1340,1893
Iwaihime: Matsuri,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,54,87,680,1893
Majin Tantei Nougami Neuro: Battle de Yo!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,7,47,2125,1893
Island,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,53,439,680,1893
Memories Off: Omoide ni Kawaru-Kun,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,32,1340,1893
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,16,3,2125,1893
Shonen Kininden Tsumuji,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,843,1,2395,1893
Akagawa Jirou Mystery: Tsuki no Hikari,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,46,56,2395,1893
Leisure Suit Larry: Box Office Bust,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,168,26,1560,1893
Oretachi no Sekai wa Shimatteiru,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,2,21,680,1893
Majo'ou,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,28,19,1340,1893
Jewel Quest 6: The Sapphire Dragon,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2012,14,32,1560,1893
The Aly & AJ Adventure,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2007,34,5,2395,1893
Nizu no Senritsu Portable 2: Hi no Kioku,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2010,24,9,1340,1893
Infinite Loop: Kojjou ga Miseta Yume,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,54,87,1340,1893
Nancy Drew: The Deadly Secret of Olde World Park,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2007,227,10,2395,1893
Tokyo Yamanote Boys for V: Main Disc,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2017,6,9,680,1893
NadePro!! Kisama no Seiyuu Yatte Miro!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,10,7,2125,1893
Monochrome Fighter: Cross Road,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,112,12,2125,1893
Enkeltbillet,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2014,196,21,1340,1893
Dynamic Chord feat. Apple-Polisher: V Edition,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2018,6,3,680,1893
Harukanaru Toki no Naka de 4,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,158,89,1357,1893
The Spiderwick Chronicles,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,75,22,1560,1893
Natalie Brooks: The Treasures of the Lost Kingdom,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,5,7,2395,1893
Skip Beat!,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,112,33,2125,1893
GRIP: Combat Racing,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,2,2,908,1431
SBK09 Superbike World Championship,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,16,15,1348,1431
TrackMania Turbo,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,1012,4,1560,1431
Moto Racer 4,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,38,16,263,1431
Alfa Romeo Racing Italiano,7.101890450799806,0.02,0.01,0.0,0.01,0.0,2006,29,15,2125,1431
Honda ATV Fever,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2010,29,3,2395,1431
FlatOut 4: Total Insanity,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,10,14,524,1431
MXGP 2,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,19,37,1560,1431
MotoGP 3: Ultimate Racing Technology,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2005,726,50,836,1431
V-Rally 4,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,27,4,908,1431
Moto Racer 4,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,17,16,908,1431
bit Generations: Dotstream,8.0,0.01,0.0,0.01,0.0,0.0,2006,383,9,899,1431
Colin McRae Rally 2005 plus,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2005,168,1,1340,1431
Superstars V8 Next Challenge,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,115,37,1302,1431
Action Girlz Racing,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,61,24,1357,1431
Fast Racing Neo,8.1,0.01,0.0,0.0,0.01,0.0,2015,1,5,148,1431
Mini Desktop Racing,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2007,61,3,1357,1431
Import Tuner Challenge (JP sales),7.101890450799806,0.01,0.0,0.01,0.0,0.0,2006,1012,34,1302,1431
Crusty Demons,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,10,50,836,1431
Pocket Racers,3.8,0.01,0.01,0.0,0.0,0.0,2006,769,1,1340,1431
Sideswiped,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2009,227,2,2395,1431
Sébastien Loeb Rally EVO,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,6,21,1560,1431
MotoGP 15,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,19,37,1302,1431
Trailblazers,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,18,2,263,1431
F1 2018,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2018,168,21,1560,1431
Micro Machines V4,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,168,14,2125,1431
SBK Superbike World Championship,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2009,61,15,1340,1431
Karnaaj Rally,7.9,0.01,0.01,0.0,0.0,0.0,2003,35,1,899,1431
Full Auto 2: Battlelines,5.5,0.01,0.0,0.0,0.0,0.0,2007,640,3,1340,1431
Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,43,42,1357,1431
ATV Renegades,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,16,4,908,1431
SCORE International Baja 1000: The Official Game,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,1044,20,2125,1431
FlatOut: Ultimate Carnage,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,34,11,1560,1431
All-Star Fruit Racing,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,26,2,263,1431
Aladdin Magic Racer,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,13,2,1357,1431
Juiced 2: Hot Import Nights,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,726,10,1560,1431
Superstars V8 Racing,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,16,21,1302,1431
Cars 3: Driven to Win,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2017,166,69,1348,1431
Sébastien Loeb Rally EVO,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2016,209,21,524,1431
Sega Rally Revo,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,640,3,1560,1431
Ride,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,19,37,1302,1431
Auto Modellista,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2004,437,294,836,1431
nail'd,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2010,115,19,1560,1431
Maximum Racing: Rally Racer,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,12,1357,1431
SBK09 Superbike World Championship,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,16,15,1302,1431
ATV Renegades,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2017,16,4,524,1431
Spy Hunter: Nowhere To Run,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2006,255,30,836,1431
Shinseiki GPX Cyber Formula VS,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,6,4,1340,1431
MotoGP 08,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,437,11,1560,1431
Maximum Racing: Sprint Cars,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,12,1357,1431
FlatOut,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2010,59,4,1357,1431
MotorStorm Complete,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,568,5,1348,1431
Hello Kitty Kruisers,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2014,1,2,148,1431
WRC 5: FIA World Rally Championship,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,14,1560,1431
Mini Yonkyu DS,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,21,17,2395,1431
ATV Drift & Tricks,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,17,9,263,1431
Asphalt: Urban GT 2,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,1,1340,1431
V-Rally 4,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2018,27,4,524,1431
Maximum Racing: Super Karts,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,1,1357,1431
Rig Racer 2,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,10,24,1357,1431
Sega Rally Championship,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,640,154,899,1431
City Racer,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2003,1012,196,528,1431
Maximum Racing: Super Truck Racer,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,210,12,1357,1431
Micro Machines V4,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2007,168,14,2395,1431
WRC 5: FIA World Rally Championship,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,14,1302,1431
Aggressive Inline,7.3,0.01,0.0,0.0,0.0,0.0,2002,195,4,899,2596
Summer Challenge: Athletics Tournament,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2011,26,9,1560,2596
Top Spin 2,6.6,0.01,0.0,0.0,0.0,0.0,2006,183,6,899,2596
Kidz Sports: Ice Hockey,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2008,10,24,1357,2596
Brian Lara 2007 Pressure Play,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2007,168,75,1340,2596
Fantastic Football Fan Party,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2010,19,9,1357,2596
NBA 2K10,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,183,134,1560,2596
AMF Xtreme Bowling,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2006,113,3,836,2596
Professional Fisherman's Tour: Big Bass Open,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2011,53,10,562,2596
Championship Manager 2007,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,209,7,1302,2596
PDC World Championship Darts 2008,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,5,1302,2596
Handball 16,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2015,27,10,1302,2596
Pro Golfer Saru,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,333,38,1357,2596
Madden NFL 08,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2007,540,193,1560,2596
Koukou Yakyuu Dou DS,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,28,33,2395,2596
Beijing 2008,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,640,1,1560,2596
Blood Bowl,5.0,0.01,0.0,0.0,0.01,0.0,2010,81,28,1340,2596
Derby Time Online,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,568,21,1348,2596
Kidz Sports: Basketball,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,10,24,1357,2596
G1 Jockey 4 2008,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2008,158,14,2125,2596
Disney Sports Basketball,4.0,0.01,0.01,0.0,0.0,0.0,2003,769,409,528,2596
Kodawari Saihai Simulation: Ocha no Ma Pro Yakyuu DS,7.101890450799806,0.01,0.0,0.01,0.0,0.0,2009,1,18,2395,2596
Kidz Sports International Soccer,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2008,10,3,1357,2596
Brian Lara International Cricket 2007,7.3,0.01,0.0,0.0,0.01,0.0,2007,168,75,1302,2596
PDC World Championship Darts 2008,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,5,1560,2596
Football Manager 2008,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,640,23,1302,2596
PES 2009: Pro Evolution Soccer,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,769,409,1560,2596
Don Bradman Cricket 14,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2014,10,17,1302,2596
Free Running,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2008,210,24,1340,2596
Tiger Woods PGA Tour 06,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2005,540,45,1560,2596
WTA Tour Tennis,7.101890450799806,0.01,0.01,0.0,0.0,0.0,2002,769,409,528,2596
International Cricket Captain 2009,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2009,34,5,1560,2596
World Snooker Challenge 2005,7.101890450799806,0.01,0.0,0.0,0.01,0.0,2005,640,19,1340,2596
NBA 2K13,7.101890450799806,0.01,0.0,0.0,0.0,0.0,2012,183,134,1340,2596
