Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
Escape Dead Island,2014.0,0.0007230657989877079,0.0013783597518952449,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.8545604792893294,1.629024318204194,0.0,1.118124070820381,1
Animal Planet: Emergency Vets,2009.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
Martian Panic,2010.0,0.001928175463967221,0.0,0.0,0.0,0.0008461259518916961,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2010.0,2.278827944771545,0.0,0.0,0.0,1
America's Army: True Soldiers,2007.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,2007.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
"Sesame Street: Ready, Set, Grover!",2011.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010.0,2.278827944771545,0.0,0.0,1.118124070820381,1
Marvel Nemesis: Rise of the Imperfects,2005.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
Wreckin Crew,1998.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.4242674654822158,1.2217682386531454,0.0,1.118124070820381,0
Theme Park,1994.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,9.251327928431644,0.0,0
Famicom Mini: Mario Bros.,2004.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
MX vs. ATV Supercross,2014.0,0.0007230657989877079,0.001722949689869056,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.8545604792893294,2.0362803977552426,0.0,1.118124070820381,1
Major League Baseball 2K9,2009.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
RockMan EXE 4.5 Real Operation,2004.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
Rescue Heroes: Billy Blazes,2003.0,0.0014461315979754157,0.0006891798759476224,0.0,0.0,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2000.0,1.7091209585786589,0.814512159102097,0.0,0.0,0
SafeCracker: The Ultimate Puzzle Adventure,2008.0,0.0016871535309713186,0.0003445899379738112,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.4072560795510485,0.0,1.118124070820381,0
Battlefield 2,2005.0,0.0,0.0024121295658166785,0.0,0.0018921475875118261,0.0008461259518916961,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,2.8507925568573396,0.0,2.236248141640762,0
Frantix,2005.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
Sega GT Online,2003.0,0.0014461315979754157,0.0006891798759476224,0.0,0.0,0.0008461259518916961,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.7091209585786589,0.814512159102097,0.0,0.0,0
Derby Tsuku: Derby Uma o Tsukurou!,2000.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
Captain Tsubasa: New Kick Off,2010.0,0.0,0.0006891798759476224,0.005870841487279843,0.0,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.814512159102097,6.938495946323733,0.0,1
The Spiderwick Chronicles,2008.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
